2026-05-19 14:47:03,580 | INFO | factcheck_start | {"title": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "category": "science", "body_chars": 1910, "search_top_k": 5, "published_at": "", "article_url": "https://news.google.com/rss/articles/CBMia0FVX3lxTE1qU043VVdnRnotWDJLT2xQOGxLMjlWcXVmVE4tTFBaaXU1cUhkQWZHcXE0Q3UtVzc2LVd6NW1hZTQ1NFlmUTBCc0lVc210eVJ4ZVJTeEkxd2VNQmdSMFJqeTAwNnJvSVdfRmsw?oc=5"}
2026-05-19 14:47:03,581 | INFO | domain_inferred | {"domain": "science"}
2026-05-19 14:47:03,581 | INFO | llm_extract_claims_start | {"domain": "science", "title": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "body_chars": 1910, "context_date": ""}
2026-05-19 14:47:09,141 | INFO | llm_extract_claims_done | {"domain": "science", "claim_count": 9}
2026-05-19 14:47:09,141 | INFO | claims_ready | {"claim_count": 9, "verifiable_count": 9}
2026-05-19 14:47:09,142 | INFO | queries_generated | {"query_count": 8, "queries": ["청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "청와대와 정부가 반도체 호황으로 늘어날 초과세수 활용 방안을 본격 검토하기 시작했다.", "김용범 정책실장이 류덕현 재정기획보좌관 등에게 초과세수 활용 방안 검토를 지시했다.", "하준경 청와대 경제성장수석도 초과세수 활용 방안 논의에 참여하는 것으로 알려졌다.", "경제라인은 반도체 슈퍼사이클이 적어도 2027년까지 지속될 것으로 판단하고 있다. 2027 2027년", "김용범 실장이 전날 페이스북에 2021~2022년 반도체 호황기의 초과세수는 사전에 설계된 원칙 없이 소진됐다고 적었다. 2021 2022 전날", "정부와 청와대는 이번 논의를 바탕으로 하반기 경제성장전략과 8월 말 내년도 예산안에 관련 방안을 담을 계획이다. 8", "정흥준 서울과기대 교수는 반도체 호황 사이클이 당분간 계속될 예정이라고 말했다."]}
2026-05-19 14:47:10,129 | INFO | search_query_done | {"query": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "result_count": 5}
2026-05-19 14:47:12,567 | INFO | search_query_done | {"query": "청와대와 정부가 반도체 호황으로 늘어날 초과세수 활용 방안을 본격 검토하기 시작했다.", "result_count": 5}
2026-05-19 14:47:13,538 | INFO | search_query_done | {"query": "김용범 정책실장이 류덕현 재정기획보좌관 등에게 초과세수 활용 방안 검토를 지시했다.", "result_count": 5}
2026-05-19 14:47:14,507 | INFO | search_query_done | {"query": "하준경 청와대 경제성장수석도 초과세수 활용 방안 논의에 참여하는 것으로 알려졌다.", "result_count": 5}
2026-05-19 14:47:19,275 | INFO | search_query_done | {"query": "경제라인은 반도체 슈퍼사이클이 적어도 2027년까지 지속될 것으로 판단하고 있다. 2027 2027년", "result_count": 5}
2026-05-19 14:47:23,223 | INFO | search_query_done | {"query": "김용범 실장이 전날 페이스북에 2021~2022년 반도체 호황기의 초과세수는 사전에 설계된 원칙 없이 소진됐다고 적었다. 2021 2022 전날", "result_count": 5}
2026-05-19 14:47:27,216 | INFO | search_query_done | {"query": "정부와 청와대는 이번 논의를 바탕으로 하반기 경제성장전략과 8월 말 내년도 예산안에 관련 방안을 담을 계획이다. 8", "result_count": 5}
2026-05-19 14:47:28,166 | INFO | search_query_done | {"query": "정흥준 서울과기대 교수는 반도체 호황 사이클이 당분간 계속될 예정이라고 말했다.", "result_count": 5}
2026-05-19 14:47:28,171 | INFO | evidence_ranked | {"raw_result_count": 40, "evidence_doc_count": 5, "top_titles": ["국회도서관 국가전략포털", "[PDF] 國會運營委員會會議錄 第 12 號(附錄)", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수"]}
2026-05-19 14:47:28,204 | INFO | analysis_done | {"claim_count": 27, "issue_count": 10, "summary": {"domain": "science", "total_claims": 27, "verifiable_claims": 8, "non_verifiable_claims": 19, "external_verdicts": {"supported": 8}, "internal_quality_flags": {"multi_number_consistency_check": 2}}}
2026-05-19 14:47:28,204 | INFO | llm_internal_review_start | {"domain": "science", "claim_count": 9, "body_chars": 1910}
2026-05-19 14:47:31,122 | INFO | llm_internal_review_done | {"domain": "science", "issue_count": 3}
2026-05-19 14:47:31,123 | INFO | llm_user_report_start | {"domain": "science", "claim_count": 27, "issue_count": 13}
2026-05-19 14:47:41,195 | INFO | llm_user_report_done | {"domain": "science", "key_point_count": 4, "issue_explanation_count": 8}
2026-05-19 14:47:41,196 | INFO | llm_report_attached | {"has_llm_report": true, "internal_issue_count": 3}
2026-05-19 14:47:41,196 | INFO | factcheck_done | {"domain": "science", "report_text_chars": 5122}
