2026-05-19 13:41:49,450 | INFO | factcheck_start | {"title": "광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레", "category": "society", "body_chars": 775, "search_top_k": 5}
2026-05-19 13:41:49,451 | INFO | domain_inferred | {"domain": "society"}
2026-05-19 13:41:49,452 | INFO | llm_extract_claims_start | {"domain": "society", "title": "광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레", "body_chars": 775}
2026-05-19 13:41:55,730 | INFO | llm_extract_claims_done | {"domain": "society", "claim_count": 6}
2026-05-19 13:41:55,731 | INFO | claims_ready | {"claim_count": 6, "verifiable_count": 6}
2026-05-19 13:41:55,741 | INFO | queries_generated | {"query_count": 8, "queries": ["광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레", "장윤기(23)는 어린이날 새벽 길거리에서 마주친 여고생을 흉기로 살해한 피의자다. 23", "광주경찰청은 14일 오전 7시부터 장윤기의 얼굴 사진과 생년월일 등 신상정보를 누리집에 공개했다. 광주경찰청 14 7", "경찰은 8일 신상정보공개심의위원회를 열어 장윤기 신상정보 공개를 결정했다. 신상정보공개심의위원 8", "장윤기는 5일 0시10분께 광주 광산구 월계동 자택 인근에서 처음 본 고등학교 2학년 여학생을 흉기로 찔러 살해하고, 달려온 10대 남학생을 다치게 한 혐의를 받고 있다. 5 0", "경찰은 장윤기가 아르바이트 과정에서 만난 외국인 여성의 스토킹 피해 신고에 대한 분풀이로 범행한 것으로 보고 검찰에 송치했다.", "광주에서 중대범죄 피의자 신상정보 공개는 이번이 처음이다.", "광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레 경찰청"]}
2026-05-19 13:41:56,874 | INFO | search_query_done | {"query": "광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레", "result_count": 5}
2026-05-19 13:42:00,135 | INFO | search_query_done | {"query": "장윤기(23)는 어린이날 새벽 길거리에서 마주친 여고생을 흉기로 살해한 피의자다. 23", "result_count": 5}
2026-05-19 13:42:05,437 | INFO | search_query_done | {"query": "광주경찰청은 14일 오전 7시부터 장윤기의 얼굴 사진과 생년월일 등 신상정보를 누리집에 공개했다. 광주경찰청 14 7", "result_count": 5}
2026-05-19 13:42:11,630 | INFO | search_query_done | {"query": "경찰은 8일 신상정보공개심의위원회를 열어 장윤기 신상정보 공개를 결정했다. 신상정보공개심의위원 8", "result_count": 5}
2026-05-19 13:42:15,459 | INFO | search_query_done | {"query": "장윤기는 5일 0시10분께 광주 광산구 월계동 자택 인근에서 처음 본 고등학교 2학년 여학생을 흉기로 찔러 살해하고, 달려온 10대 남학생을 다치게 한 혐의를 받고 있다. 5 0", "result_count": 5}
2026-05-19 13:42:18,584 | INFO | search_query_done | {"query": "경찰은 장윤기가 아르바이트 과정에서 만난 외국인 여성의 스토킹 피해 신고에 대한 분풀이로 범행한 것으로 보고 검찰에 송치했다.", "result_count": 5}
2026-05-19 13:42:19,924 | INFO | search_query_done | {"query": "광주에서 중대범죄 피의자 신상정보 공개는 이번이 처음이다.", "result_count": 5}
2026-05-19 13:42:21,059 | INFO | search_query_done | {"query": "광주 고교생 살해 피의자 신상공개…23살 장윤기 - 한겨레 경찰청", "result_count": 5}
2026-05-19 13:42:21,067 | INFO | evidence_ranked | {"raw_result_count": 40, "evidence_doc_count": 5, "top_titles": ["광주 고교생 살해범 신상공개…23살 장윤기", "광주 고교생 살해범 신상공개…23살 장윤기 - 한겨레", "“죄송합니다” 말했지만…고개 빳빳 든 ‘광주 여고생 살해’ 장윤기 검찰 송치", "한국의 뉴스 채널 YTN (채널24)", "´23세 장윤기´ 스토킹 여성 놓친 분노에 애꿎은 여고생 살해 - 무등일보"]}
2026-05-19 13:42:21,080 | INFO | analysis_done | {"claim_count": 11, "issue_count": 13, "summary": {"domain": "society", "total_claims": 11, "verifiable_claims": 10, "non_verifiable_claims": 1, "external_verdicts": {"supported": 10}, "internal_quality_flags": {"multi_number_consistency_check": 3}}}
2026-05-19 13:42:21,080 | INFO | llm_internal_review_start | {"domain": "society", "claim_count": 6, "body_chars": 775}
2026-05-19 13:42:24,503 | INFO | llm_internal_review_done | {"domain": "society", "issue_count": 3}
2026-05-19 13:42:24,503 | INFO | llm_user_report_start | {"domain": "society", "claim_count": 11, "issue_count": 16}
2026-05-19 13:42:27,514 | INFO | llm_user_report_done | {"domain": "society", "key_point_count": 5}
2026-05-19 13:42:27,514 | INFO | llm_report_attached | {"has_llm_report": true, "internal_issue_count": 3}
2026-05-19 13:42:27,514 | INFO | factcheck_done | {"domain": "society", "report_text_chars": 154}
2026-05-19 13:42:27,514 | INFO | factcheck_start | {"title": "윤석열 전 대통령, 내란 우두머리 항소심 첫 공판 불출석…법관 기피로 재판 연기 - 한겨레", "category": "society", "body_chars": 603, "search_top_k": 5}
2026-05-19 13:42:27,514 | INFO | domain_inferred | {"domain": "society"}
2026-05-19 13:42:27,514 | INFO | llm_extract_claims_start | {"domain": "society", "title": "윤석열 전 대통령, 내란 우두머리 항소심 첫 공판 불출석…법관 기피로 재판 연기 - 한겨레", "body_chars": 603}
2026-05-19 13:42:31,094 | INFO | llm_extract_claims_done | {"domain": "society", "claim_count": 7}
2026-05-19 13:42:31,094 | INFO | claims_ready | {"claim_count": 7, "verifiable_count": 7}
2026-05-19 13:42:31,094 | INFO | queries_generated | {"query_count": 8, "queries": ["윤석열 전 대통령, 내란 우두머리 항소심 첫 공판 불출석…법관 기피로 재판 연기 - 한겨레", "윤석열 전 대통령은 14일 항소심 첫 공판기일에 출석하지 않았다. 14", "윤석열 전 대통령은 내란 우두머리 혐의 1심에서 무기징역을 선고받았다. 1", "2심 재판부는 윤석열 전 대통령 측의 재판부 기피 신청에 따라 공판기일을 추후 지정하기로 했다. 재판부 2", "서울고법 형사12-1부는 14일 오전 10시 윤석열 전 대통령 등 피고인 8명의 항소심 첫 공판기일을 열었다. 12 1", "윤석열 전 대통령을 제외한 김용현 전 국방부 장관과 노상원 전 정보사령관 등 나머지 피고인들은 출석했다. 국방부 노상원", "윤석열 전 대통령은 지난 13일 항소심 재판부에 대해 기피 신청을 냈다. 재판부 13", "재판부는 윤석열 전 대통령 사건만 변론을 분리해 심리하겠다고 밝혔다. 재판부"]}
2026-05-19 13:42:32,319 | INFO | search_query_done | {"query": "윤석열 전 대통령, 내란 우두머리 항소심 첫 공판 불출석…법관 기피로 재판 연기 - 한겨레", "result_count": 5}
2026-05-19 13:42:33,856 | INFO | search_query_done | {"query": "윤석열 전 대통령은 14일 항소심 첫 공판기일에 출석하지 않았다. 14", "result_count": 5}
2026-05-19 13:42:35,085 | INFO | search_query_done | {"query": "윤석열 전 대통령은 내란 우두머리 혐의 1심에서 무기징역을 선고받았다. 1", "result_count": 5}
2026-05-19 13:42:38,261 | INFO | search_query_done | {"query": "2심 재판부는 윤석열 전 대통령 측의 재판부 기피 신청에 따라 공판기일을 추후 지정하기로 했다. 재판부 2", "result_count": 5}
2026-05-19 13:42:39,334 | INFO | search_query_done | {"query": "서울고법 형사12-1부는 14일 오전 10시 윤석열 전 대통령 등 피고인 8명의 항소심 첫 공판기일을 열었다. 12 1", "result_count": 5}
2026-05-19 13:42:40,340 | INFO | search_query_done | {"query": "윤석열 전 대통령을 제외한 김용현 전 국방부 장관과 노상원 전 정보사령관 등 나머지 피고인들은 출석했다. 국방부 노상원", "result_count": 5}
2026-05-19 13:42:45,537 | INFO | search_query_done | {"query": "윤석열 전 대통령은 지난 13일 항소심 재판부에 대해 기피 신청을 냈다. 재판부 13", "result_count": 5}
2026-05-19 13:42:50,461 | INFO | search_query_done | {"query": "재판부는 윤석열 전 대통령 사건만 변론을 분리해 심리하겠다고 밝혔다. 재판부", "result_count": 5}
2026-05-19 13:42:50,474 | INFO | evidence_ranked | {"raw_result_count": 40, "evidence_doc_count": 5, "top_titles": ["'1심 무기징역' 尹 항소심 첫 공판 연기…재판부 '기피신청' 제출", "'내란 항소심' 전면 공개 결정…윤석열 측은 재판부 기피 신청 맞불", "연합뉴스 한민족센터", "尹 측, 항소심 첫 공판 하루 앞두고 재판부 기피 신청 | Save Internet 뉴데일리", "윤석열 1심 재판 선고: '내란 우두머리' 혐의로 무기징역...계엄 443일만 - BBC News 코리아"]}
2026-05-19 13:42:50,494 | INFO | analysis_done | {"claim_count": 9, "issue_count": 7, "summary": {"domain": "society", "total_claims": 9, "verifiable_claims": 5, "non_verifiable_claims": 4, "external_verdicts": {"contradicted": 2, "supported": 2, "unverified": 1}, "internal_quality_flags": {"multi_number_consistency_check": 2}}}
2026-05-19 13:42:50,495 | INFO | llm_internal_review_start | {"domain": "society", "claim_count": 7, "body_chars": 603}
2026-05-19 13:42:54,439 | INFO | llm_internal_review_done | {"domain": "society", "issue_count": 3}
2026-05-19 13:42:54,440 | INFO | llm_user_report_start | {"domain": "society", "claim_count": 9, "issue_count": 10}
2026-05-19 13:42:57,204 | INFO | llm_user_report_done | {"domain": "society", "key_point_count": 4}
2026-05-19 13:42:57,204 | INFO | llm_report_attached | {"has_llm_report": true, "internal_issue_count": 3}
2026-05-19 13:42:57,205 | INFO | factcheck_done | {"domain": "society", "report_text_chars": 186}
2026-05-19 13:42:57,205 | INFO | factcheck_start | {"title": "코스피 7,900 재돌파, 8천 향해 상승 출발‥SK하이닉스도 200만 원 넘봐 - MBC 뉴스", "category": "economy", "body_chars": 480, "search_top_k": 5}
2026-05-19 13:42:57,205 | INFO | domain_inferred | {"domain": "economy"}
2026-05-19 13:42:57,205 | INFO | llm_extract_claims_start | {"domain": "economy", "title": "코스피 7,900 재돌파, 8천 향해 상승 출발‥SK하이닉스도 200만 원 넘봐 - MBC 뉴스", "body_chars": 480}
2026-05-19 13:43:00,778 | INFO | llm_extract_claims_done | {"domain": "economy", "claim_count": 7}
2026-05-19 13:43:00,779 | INFO | claims_ready | {"claim_count": 7, "verifiable_count": 7}
2026-05-19 13:43:00,779 | INFO | queries_generated | {"query_count": 8, "queries": ["코스피 7,900 재돌파, 8천 향해 상승 출발‥SK하이닉스도 200만 원 넘봐 - MBC 뉴스", "코스피는 어제보다 29포인트(약 0.38%) 오른 7,873.91로 출발해 장중 7,900을 재돌파했다. 29 0.38%", "SK하이닉스 주가는 197만 원 안팎에서 거래되고 있다. SK 197", "삼성전자는 1%대 상승세를 보이고 있다. 1%", "간밤 뉴욕증시는 나스닥이 1.20%, S&P500이 0.58% 오르며 역대 최고가를 경신했다. S&P500 1.20% 500", "미중 정상회담 기대감에 엔비디아, 마이크론 등 미국 AI·반도체주가 강세를 보였다. AI", "코스닥지수는 어제보다 0.86% 오른 1,187.02로 출발했다. 0.86% 1,187", "달러 대비 원화 환율은 0.8원 내린 1,489.8원으로 주간거래를 시작했다. 0.8 1,489"]}
2026-05-19 13:43:06,419 | INFO | search_query_done | {"query": "코스피 7,900 재돌파, 8천 향해 상승 출발‥SK하이닉스도 200만 원 넘봐 - MBC 뉴스", "result_count": 5}
2026-05-19 13:43:10,846 | INFO | search_query_done | {"query": "코스피는 어제보다 29포인트(약 0.38%) 오른 7,873.91로 출발해 장중 7,900을 재돌파했다. 29 0.38%", "result_count": 5}
2026-05-19 13:43:14,102 | INFO | search_query_done | {"query": "SK하이닉스 주가는 197만 원 안팎에서 거래되고 있다. SK 197", "result_count": 5}
2026-05-19 13:43:19,075 | INFO | search_query_done | {"query": "삼성전자는 1%대 상승세를 보이고 있다. 1%", "result_count": 5}
2026-05-19 13:43:22,181 | INFO | search_query_done | {"query": "간밤 뉴욕증시는 나스닥이 1.20%, S&P500이 0.58% 오르며 역대 최고가를 경신했다. S&P500 1.20% 500", "result_count": 5}
