2026-05-19 14:33:57,597 | INFO | factcheck_start | {"title": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "category": "science", "body_chars": 1910, "search_top_k": 5, "published_at": ""}
2026-05-19 14:33:57,599 | INFO | domain_inferred | {"domain": "science"}
2026-05-19 14:33:57,599 | INFO | llm_extract_claims_start | {"domain": "science", "title": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "body_chars": 1910, "context_date": ""}
2026-05-19 14:34:05,063 | INFO | llm_extract_claims_done | {"domain": "science", "claim_count": 10}
2026-05-19 14:34:05,064 | INFO | claims_ready | {"claim_count": 10, "verifiable_count": 10}
2026-05-19 14:34:05,064 | INFO | queries_generated | {"query_count": 8, "queries": ["청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "청와대와 정부가 반도체 호황으로 늘어날 초과세수의 활용 방안을 본격 검토하기 시작했다.", "김용범 정책실장이 류덕현 재정기획보좌관 등에게 초과세수 활용 방안 검토를 지시했다.", "정부는 반도체 슈퍼사이클이 적어도 2027년까지 지속될 것으로 판단하고 있다. 2027 2027년", "정부와 청와대는 이 논의를 바탕으로 한 구체적 방안을 다음달 발표할 하반기 경제성장전략과 8월 말 나올 내년도 예산안에 담을 계획이다. 8", "정흥준 서울과기대 교수는 반도체 호황 사이클이 당분간 계속될 예정이라고 말했다.", "정흥준 교수는 초과세수를 청년 일자리 등 미래 세대를 위해 사용하는 것이 바람직하다고 말했다.", "김용범 실장은 2021~2022년 반도체 호황기의 초과세수가 사전에 설계된 원칙 없이 그때그때 소진됐다고 말했다. 2021 2022 2022년"]}
2026-05-19 14:34:11,392 | INFO | search_query_done | {"query": "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - 한겨레", "result_count": 5}
2026-05-19 14:34:15,005 | INFO | search_query_done | {"query": "청와대와 정부가 반도체 호황으로 늘어날 초과세수의 활용 방안을 본격 검토하기 시작했다.", "result_count": 5}
2026-05-19 14:34:20,008 | INFO | search_query_done | {"query": "김용범 정책실장이 류덕현 재정기획보좌관 등에게 초과세수 활용 방안 검토를 지시했다.", "result_count": 5}
2026-05-19 14:34:25,375 | INFO | search_query_done | {"query": "정부는 반도체 슈퍼사이클이 적어도 2027년까지 지속될 것으로 판단하고 있다. 2027 2027년", "result_count": 5}
2026-05-19 14:34:30,132 | INFO | search_query_done | {"query": "정부와 청와대는 이 논의를 바탕으로 한 구체적 방안을 다음달 발표할 하반기 경제성장전략과 8월 말 나올 내년도 예산안에 담을 계획이다. 8", "result_count": 5}
2026-05-19 14:34:36,802 | INFO | search_query_done | {"query": "정흥준 서울과기대 교수는 반도체 호황 사이클이 당분간 계속될 예정이라고 말했다.", "result_count": 5}
2026-05-19 14:34:40,572 | INFO | search_query_done | {"query": "정흥준 교수는 초과세수를 청년 일자리 등 미래 세대를 위해 사용하는 것이 바람직하다고 말했다.", "result_count": 5}
2026-05-19 14:34:47,979 | INFO | search_query_done | {"query": "김용범 실장은 2021~2022년 반도체 호황기의 초과세수가 사전에 설계된 원칙 없이 그때그때 소진됐다고 말했다. 2021 2022 2022년", "result_count": 5}
2026-05-19 14:34:47,994 | INFO | evidence_ranked | {"raw_result_count": 40, "evidence_doc_count": 5, "top_titles": ["일지/자료", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수 - Daum", "청와대, 김용범이 꺼낸 반도체 초과세수 활용방안 본격 검토 착수"]}
2026-05-19 14:34:48,031 | INFO | analysis_done | {"claim_count": 27, "issue_count": 10, "summary": {"domain": "science", "total_claims": 27, "verifiable_claims": 8, "non_verifiable_claims": 19, "external_verdicts": {"supported": 8}, "internal_quality_flags": {"multi_number_consistency_check": 2}}}
2026-05-19 14:34:48,031 | INFO | llm_internal_review_start | {"domain": "science", "claim_count": 10, "body_chars": 1910}
2026-05-19 14:34:53,595 | INFO | llm_internal_review_done | {"domain": "science", "issue_count": 5}
2026-05-19 14:34:53,595 | INFO | llm_user_report_start | {"domain": "science", "claim_count": 27, "issue_count": 15}
2026-05-19 14:35:05,458 | INFO | llm_user_report_done | {"domain": "science", "key_point_count": 4, "issue_explanation_count": 11}
2026-05-19 14:35:05,459 | INFO | llm_report_attached | {"has_llm_report": true, "internal_issue_count": 5}
2026-05-19 14:35:05,459 | INFO | factcheck_done | {"domain": "science", "report_text_chars": 5643}
2026-05-19 14:35:05,459 | INFO | factcheck_start | {"title": "삼성 노조 ‘영업익 12%’ 중재안도 거부했다 - 동아일보", "category": "economy", "body_chars": 904, "search_top_k": 5, "published_at": ""}
2026-05-19 14:35:05,460 | INFO | domain_inferred | {"domain": "economy"}
2026-05-19 14:35:05,460 | INFO | llm_extract_claims_start | {"domain": "economy", "title": "삼성 노조 ‘영업익 12%’ 중재안도 거부했다 - 동아일보", "body_chars": 904, "context_date": ""}
2026-05-19 14:35:08,976 | INFO | llm_extract_claims_done | {"domain": "economy", "claim_count": 7}
2026-05-19 14:35:08,977 | INFO | claims_ready | {"claim_count": 7, "verifiable_count": 7}
2026-05-19 14:35:08,977 | INFO | queries_generated | {"query_count": 8, "queries": ["삼성 노조 ‘영업익 12%’ 중재안도 거부했다 - 동아일보", "삼성전자 노조는 사후 조정이 최종 결렬됐다고 밝혔다.", "중앙노동위원회는 양측 간극이 커 사후 조정을 종료한다고 밝혔다. 중앙노동위원", "노조는 파업 종료 때까지 회사와의 추가 대화를 고려하지 않고 있다고 말했다.", "노조는 21일부터 18일 동안 파업에 나설 계획이다. 21 18", "정부가 제시한 중재안에는 기존 성과급 상한선을 두고, 삼성전자가 올해 매출과 영업이익에서 국내 1위를 달성하면 특별성과급을 지급하는 조건이 포함됐다. 1", "노조는 매년 영업이익의 15%를 성과급 재원으로 쓰는 보상 체계를 제도화할 것을 요구해 왔다. 15%", "강유정 청와대 수석대변인은 파업 예고일 전까지 노사가 대화로 해결할 수 있도록 정부가 적극 지원하겠다고 밝혔다."]}
2026-05-19 14:35:14,427 | INFO | search_query_done | {"query": "삼성 노조 ‘영업익 12%’ 중재안도 거부했다 - 동아일보", "result_count": 5}
2026-05-19 14:35:18,991 | INFO | search_query_done | {"query": "삼성전자 노조는 사후 조정이 최종 결렬됐다고 밝혔다.", "result_count": 5}
2026-05-19 14:35:24,247 | INFO | search_query_done | {"query": "중앙노동위원회는 양측 간극이 커 사후 조정을 종료한다고 밝혔다. 중앙노동위원", "result_count": 5}
2026-05-19 14:35:29,153 | INFO | search_query_done | {"query": "노조는 파업 종료 때까지 회사와의 추가 대화를 고려하지 않고 있다고 말했다.", "result_count": 5}
2026-05-19 14:35:36,499 | INFO | search_query_done | {"query": "노조는 21일부터 18일 동안 파업에 나설 계획이다. 21 18", "result_count": 5}
2026-05-19 14:35:42,346 | INFO | search_query_done | {"query": "정부가 제시한 중재안에는 기존 성과급 상한선을 두고, 삼성전자가 올해 매출과 영업이익에서 국내 1위를 달성하면 특별성과급을 지급하는 조건이 포함됐다. 1", "result_count": 5}
2026-05-19 14:35:49,528 | INFO | search_query_done | {"query": "노조는 매년 영업이익의 15%를 성과급 재원으로 쓰는 보상 체계를 제도화할 것을 요구해 왔다. 15%", "result_count": 5}
2026-05-19 14:35:56,988 | INFO | search_query_done | {"query": "강유정 청와대 수석대변인은 파업 예고일 전까지 노사가 대화로 해결할 수 있도록 정부가 적극 지원하겠다고 밝혔다.", "result_count": 5}
2026-05-19 14:35:56,995 | INFO | evidence_ranked | {"raw_result_count": 40, "evidence_doc_count": 5, "top_titles": ["삼성 노조 ‘영업익 12%’ 중재안도 거부했다 : 비즈N", "삼성전자 노사 '마지막 기회'…영업이익 N%·상한 폐지 묘수 찾나", "삼성 노조 '영업익 12%' 중재안도 거부했다 - 비즈N - 동아일보", "삼성전자 노사 갈등 격화…중노위·사측 '추가 대화' 제고에도 평행선 < 경제 < 기사본문 - 데일리굿뉴스", "삼성전자 노사 임금협상 사후조정 최종 결렬 < IB/기업 < 기사본문 - 연합인포맥스"]}
2026-05-19 14:35:57,018 | INFO | analysis_done | {"claim_count": 9, "issue_count": 9, "summary": {"domain": "economy", "total_claims": 9, "verifiable_claims": 6, "non_verifiable_claims": 3, "external_verdicts": {"supported": 4, "misleading": 2}, "internal_quality_flags": {"multi_number_consistency_check": 3}}}
2026-05-19 14:35:57,018 | INFO | llm_internal_review_start | {"domain": "economy", "claim_count": 7, "body_chars": 904}
2026-05-19 14:36:06,515 | INFO | llm_internal_review_done | {"domain": "economy", "issue_count": 2}
2026-05-19 14:36:06,516 | INFO | llm_user_report_start | {"domain": "economy", "claim_count": 9, "issue_count": 11}
2026-05-19 14:36:24,626 | INFO | llm_user_report_done | {"domain": "economy", "key_point_count": 4, "issue_explanation_count": 6}
2026-05-19 14:36:24,626 | INFO | llm_report_attached | {"has_llm_report": true, "internal_issue_count": 2}
2026-05-19 14:36:24,627 | INFO | factcheck_done | {"domain": "economy", "report_text_chars": 5003}
2026-05-19 14:36:24,627 | INFO | factcheck_start | {"title": "예술혼 약해진 단원들… 공연 품질 갉아먹는 매너리즘 - 충청투데이", "category": "lifestyle_culture", "body_chars": 1381, "search_top_k": 5, "published_at": ""}
2026-05-19 14:36:24,627 | INFO | domain_inferred | {"domain": "lifestyle_culture"}
2026-05-19 14:36:24,627 | INFO | llm_extract_claims_start | {"domain": "lifestyle_culture", "title": "예술혼 약해진 단원들… 공연 품질 갉아먹는 매너리즘 - 충청투데이", "body_chars": 1381, "context_date": ""}
2026-05-19 14:36:30,567 | INFO | llm_extract_claims_done | {"domain": "lifestyle_culture", "claim_count": 6}
2026-05-19 14:36:30,567 | INFO | claims_ready | {"claim_count": 6, "verifiable_count": 5}
